timestr,cell,tgrad,wsshear,wdshear
2021-06-18 14:56:00,1,-0.1052387607878288,0.08903920681708681,-0.112774345465466
2021-06-18 15:00:16,1,-0.1052387607878288,0.08903920681708681,-0.112774345465466
2021-06-18 15:04:32,1,-0.10429486914440593,0.09391528004671619,-0.032405700413526695
2021-06-18 15:08:48,1,-0.10488920216855746,0.07557386540100637,-0.07106839124291343
2021-06-18 15:15:12,1,-0.1052387607878288,0.08903920681708681,-0.112774345465466
2021-06-18 15:19:28,1,-0.10540141659289332,0.09509988208787633,-0.09219400875125311
2021-06-18 15:23:44,1,-0.10429486914440593,0.09391528004671619,-0.032405700413526695
2021-06-18 15:30:08,1,-0.10417451227238747,0.08706367443304146,-0.08483746675474452
2021-06-18 15:34:24,1,-0.10417451227238747,0.08706367443304146,-0.08483746675474452
2021-06-18 15:38:40,1,-0.10417451227238747,0.08706367443304146,-0.08483746675474452
2021-06-18 15:45:04,1,-0.10417451227238747,0.08706367443304146,-0.08483746675474452
2021-06-18 15:49:20,1,-0.10417451227238747,0.08706367443304146,-0.08483746675474452
2021-06-18 15:55:44,1,-0.10417451227238747,0.08706367443304146,-0.08483746675474452
2021-06-18 16:00:00,1,-0.10417451227238747,0.08706367443304146,-0.08483746675474452
2021-06-18 16:04:16,1,-0.10405238911113909,0.08564084424381763,-0.09482587480123066
2021-06-18 16:08:32,1,-0.10405238911113909,0.08564084424381763,-0.09482587480123066
2021-06-18 16:14:56,1,-0.10405238911113909,0.08564084424381763,-0.09482587480123066
2021-06-18 16:19:12,1,-0.10405238911113909,0.08564084424381763,-0.09482587480123066
2021-06-18 16:25:36,1,-0.10405238911113909,0.08564084424381763,-0.09482587480123066
2021-06-18 16:29:52,1,-0.10405238911113909,0.08564084424381763,-0.09482587480123066
